ID,Date,LEAVE,LVETIME,ARRIVE,ARRTIME,EQUIP,FAACARR,SEATS
118,2007-05-23,LAX,1200,JFK,2025,B762,AAL,158
119,2007-05-24,LAX,1200,JFK,2025,B762,AAL,158
120,2007-05-25,LAX,1200,JFK,2025,B762,AAL,158
121,2007-05-31,LAX,1200,JFK,2025,B762,AAL,158
122,2007-05-01,LAX,2130,JFK,548,B762,AAL,158
123,2007-05-02,LAX,2130,JFK,548,B762,AAL,158
124,2007-05-03,LAX,2130,JFK,548,B762,AAL,158
125,2007-05-04,LAX,2130,JFK,548,B762,AAL,158
126,2007-05-05,LAX,2130,JFK,548,B762,AAL,158
127,2007-05-06,LAX,2130,JFK,548,B762,AAL,158
128,2007-05-07,LAX,2130,JFK,548,B762,AAL,158
129,2007-05-08,LAX,2130,JFK,548,B762,AAL,158
130,2007-05-09,LAX,2130,JFK,548,B762,AAL,158
131,2007-05-10,LAX,2130,JFK,548,B762,AAL,158
132,2007-05-11,LAX,2130,JFK,548,B762,AAL,158
133,2007-05-12,LAX,2130,JFK,548,B762,AAL,158
134,2007-05-13,LAX,2130,JFK,548,B762,AAL,158
135,2007-05-14,LAX,2130,JFK,548,B762,AAL,158
136,2007-05-15,LAX,2130,JFK,548,B762,AAL,158
137,2007-05-16,LAX,2130,JFK,548,B762,AAL,158
138,2007-05-17,LAX,2130,JFK,548,B762,AAL,158
139,2007-05-18,LAX,2130,JFK,548,B762,AAL,158
140,2007-05-19,LAX,2130,JFK,548,B762,AAL,158
141,2007-05-20,LAX,2130,JFK,548,B762,AAL,158
142,2007-05-21,LAX,2130,JFK,548,B762,AAL,158
143,2007-05-22,LAX,2130,JFK,548,B762,AAL,158
144,2007-05-23,LAX,2130,JFK,548,B762,AAL,158
145,2007-05-24,LAX,2130,JFK,548,B762,AAL,158
146,2007-05-25,LAX,2130,JFK,548,B762,AAL,158
147,2007-05-26,LAX,2130,JFK,548,B762,AAL,158
148,2007-05-27,LAX,2130,JFK,548,B762,AAL,158
149,2007-05-28,LAX,2130,JFK,548,B762,AAL,158
150,2007-05-29,LAX,2130,JFK,548,B762,AAL,158
151,2007-05-30,LAX,2130,JFK,548,B762,AAL,158
152,2007-05-31,LAX,2130,JFK,548,B762,AAL,158
153,2007-05-26,JFK,1115,SFO,1420,B762,AAL,158
154,2007-05-24,JFK,1115,SFO,1420,B762,AAL,158
155,2007-05-25,JFK,1115,SFO,1420,B762,AAL,158
156,2007-05-03,JFK,1115,SFO,1420,B762,AAL,158
157,2007-05-04,JFK,1115,SFO,1420,B762,AAL,158
158,2007-05-05,JFK,1115,SFO,1420,B762,AAL,158
159,2007-05-10,JFK,1115,SFO,1420,B762,AAL,158
160,2007-05-11,JFK,1115,SFO,1420,B762,AAL,158
161,2007-05-12,JFK,1115,SFO,1420,B762,AAL,158
162,2007-05-17,JFK,1115,SFO,1420,B762,AAL,158
163,2007-05-18,JFK,1115,SFO,1420,B762,AAL,158
164,2007-05-19,JFK,1115,SFO,1420,B762,AAL,158
165,2007-05-31,JFK,1115,SFO,1420,B762,AAL,158
166,2007-05-02,JFK,1115,SFO,1420,B762,AAL,158
167,2007-05-16,JFK,1115,SFO,1420,B762,AAL,158
168,2007-05-23,JFK,1115,SFO,1420,B762,AAL,158
169,2007-05-30,JFK,1115,SFO,1420,B762,AAL,158
170,2007-05-01,JFK,1115,SFO,1420,B762,AAL,158
171,2007-05-15,JFK,1115,SFO,1420,B762,AAL,158
172,2007-05-14,JFK,1115,SFO,1420,B762,AAL,158
173,2007-05-07,JFK,1115,SFO,1420,B762,AAL,158
174,2007-05-08,JFK,1115,SFO,1420,B762,AAL,158
175,2007-05-21,JFK,1115,SFO,1420,B762,AAL,158
176,2007-05-22,JFK,1115,SFO,1420,B762,AAL,158
177,2007-05-28,JFK,1115,SFO,1420,B762,AAL,158
178,2007-05-29,JFK,1115,SFO,1420,B762,AAL,158
179,2007-05-06,JFK,1115,SFO,1420,B762,AAL,158
180,2007-05-20,JFK,1115,SFO,1420,B762,AAL,158
181,2007-05-09,JFK,1115,SFO,1420,B762,AAL,158
182,2007-05-13,JFK,1115,SFO,1420,B762,AAL,158
183,2007-05-27,SFO,1130,JFK,2000,B762,AAL,158
184,2007-05-28,SFO,1130,JFK,2000,B762,AAL,158
185,2007-05-29,SFO,1130,JFK,2000,B762,AAL,158
186,2007-05-30,SFO,1130,JFK,2000,B762,AAL,158
187,2007-05-01,SFO,1130,JFK,2000,B762,AAL,158
188,2007-05-02,SFO,1130,JFK,2000,B762,AAL,158
189,2007-05-03,SFO,1130,JFK,2000,B762,AAL,158
190,2007-05-04,SFO,1130,JFK,2000,B762,AAL,158
191,2007-05-05,SFO,1130,JFK,2000,B762,AAL,158
192,2007-05-06,SFO,1130,JFK,2000,B762,AAL,158
193,2007-05-07,SFO,1130,JFK,2000,B762,AAL,158
194,2007-05-08,SFO,1130,JFK,2000,B762,AAL,158
195,2007-05-09,SFO,1130,JFK,2000,B762,AAL,158
196,2007-05-10,SFO,1130,JFK,2000,B762,AAL,158
197,2007-05-11,SFO,1130,JFK,2000,B762,AAL,158
198,2007-05-12,SFO,1130,JFK,2000,B762,AAL,158
199,2007-05-13,SFO,1130,JFK,2000,B762,AAL,158
200,2007-05-14,SFO,1130,JFK,2000,B762,AAL,158
201,2007-05-15,SFO,1130,JFK,2000,B762,AAL,158
202,2007-05-16,SFO,1130,JFK,2000,B762,AAL,158
203,2007-05-17,SFO,1130,JFK,2000,B762,AAL,158
204,2007-05-18,SFO,1130,JFK,2000,B762,AAL,158
205,2007-05-19,SFO,1130,JFK,2000,B762,AAL,158
206,2007-05-20,SFO,1130,JFK,2000,B762,AAL,158
207,2007-05-21,SFO,1130,JFK,2000,B762,AAL,158
208,2007-05-22,SFO,1130,JFK,2000,B762,AAL,158
209,2007-05-23,SFO,1130,JFK,2000,B762,AAL,158
210,2007-05-24,SFO,1130,JFK,2000,B762,AAL,158
211,2007-05-25,SFO,1130,JFK,2000,B762,AAL,158
212,2007-05-31,SFO,1130,JFK,2000,B762,AAL,158
213,2007-05-31,SFO,2230,JFK,650,B762,AAL,158
214,2007-05-30,SFO,2230,JFK,650,B762,AAL,158
215,2007-05-01,SFO,2230,JFK,650,B762,AAL,158
216,2007-05-28,SFO,2230,JFK,650,B762,AAL,158
217,2007-05-29,SFO,2230,JFK,650,B762,AAL,158
218,2007-05-03,SFO,2230,JFK,650,B762,AAL,158
219,2007-05-04,SFO,2230,JFK,650,B762,AAL,158
220,2007-05-05,SFO,2230,JFK,650,B762,AAL,158
221,2007-05-07,SFO,2230,JFK,650,B762,AAL,158
222,2007-05-08,SFO,2230,JFK,650,B762,AAL,158
223,2007-05-10,SFO,2230,JFK,650,B762,AAL,158
224,2007-05-11,SFO,2230,JFK,650,B762,AAL,158
225,2007-05-12,SFO,2230,JFK,650,B762,AAL,158
226,2007-05-14,SFO,2230,JFK,650,B762,AAL,158
227,2007-05-15,SFO,2230,JFK,650,B762,AAL,158
228,2007-05-17,SFO,2230,JFK,650,B762,AAL,158
229,2007-05-18,SFO,2230,JFK,650,B762,AAL,158
230,2007-05-19,SFO,2230,JFK,650,B762,AAL,158
231,2007-05-21,SFO,2230,JFK,650,B762,AAL,158
232,2007-05-22,SFO,2230,JFK,650,B762,AAL,158
233,2007-05-24,SFO,2230,JFK,650,B762,AAL,158
234,2007-05-25,SFO,2230,JFK,650,B762,AAL,158
235,2007-05-26,SFO,2230,JFK,650,B762,AAL,158
236,2007-05-02,SFO,2230,JFK,650,B762,AAL,158
237,2007-05-06,SFO,2230,JFK,650,B762,AAL,158
238,2007-05-09,SFO,2230,JFK,650,B762,AAL,158
239,2007-05-13,SFO,2230,JFK,650,B762,AAL,158
240,2007-05-16,SFO,2230,JFK,650,B762,AAL,158
241,2007-05-20,SFO,2230,JFK,650,B762,AAL,158
242,2007-05-23,SFO,2230,JFK,650,B762,AAL,158
243,2007-05-27,SFO,2230,JFK,650,B762,AAL,158
244,2007-05-01,JFK,1100,LAX,1355,B762,AAL,158
245,2007-05-02,JFK,1100,LAX,1355,B762,AAL,158
246,2007-05-03,JFK,1100,LAX,1355,B762,AAL,158
247,2007-05-04,JFK,1100,LAX,1355,B762,AAL,158
248,2007-05-06,JFK,1100,LAX,1355,B762,AAL,158
249,2007-05-07,JFK,1100,LAX,1355,B762,AAL,158
250,2007-05-08,JFK,1100,LAX,1355,B762,AAL,158
251,2007-05-09,JFK,1100,LAX,1355,B762,AAL,158
252,2007-05-10,JFK,1100,LAX,1355,B762,AAL,158
253,2007-05-11,JFK,1100,LAX,1355,B762,AAL,158
254,2007-05-13,JFK,1100,LAX,1355,B762,AAL,158
255,2007-05-14,JFK,1100,LAX,1355,B762,AAL,158
256,2007-05-15,JFK,1100,LAX,1355,B762,AAL,158
257,2007-05-16,JFK,1100,LAX,1355,B762,AAL,158
258,2007-05-17,JFK,1100,LAX,1355,B762,AAL,158
259,2007-05-18,JFK,1100,LAX,1355,B762,AAL,158
260,2007-05-20,JFK,1100,LAX,1355,B762,AAL,158
261,2007-05-21,JFK,1100,LAX,1355,B762,AAL,158
262,2007-05-22,JFK,1100,LAX,1355,B762,AAL,158
263,2007-05-23,JFK,1100,LAX,1355,B762,AAL,158
264,2007-05-24,JFK,1100,LAX,1355,B762,AAL,158
265,2007-05-25,JFK,1100,LAX,1355,B762,AAL,158
266,2007-05-27,JFK,1100,LAX,1355,B762,AAL,158
267,2007-05-28,JFK,1100,LAX,1355,B762,AAL,158
268,2007-05-29,JFK,1100,LAX,1355,B762,AAL,158
269,2007-05-30,JFK,1100,LAX,1355,B762,AAL,158
270,2007-05-31,JFK,1100,LAX,1355,B762,AAL,158
271,2007-05-28,SFO,1530,JFK,2355,B762,AAL,158
272,2007-05-29,SFO,1530,JFK,2355,B762,AAL,158
273,2007-05-30,SFO,1530,JFK,2355,B762,AAL,158
274,2007-05-01,SFO,1530,JFK,2355,B762,AAL,158
275,2007-05-02,SFO,1530,JFK,2355,B762,AAL,158
276,2007-05-03,SFO,1530,JFK,2355,B762,AAL,158
277,2007-05-04,SFO,1530,JFK,2355,B762,AAL,158
278,2007-05-06,SFO,1530,JFK,2355,B762,AAL,158
279,2007-05-07,SFO,1530,JFK,2355,B762,AAL,158
280,2007-05-08,SFO,1530,JFK,2355,B762,AAL,158
281,2007-05-09,SFO,1530,JFK,2355,B762,AAL,158
282,2007-05-10,SFO,1530,JFK,2355,B762,AAL,158
283,2007-05-11,SFO,1530,JFK,2355,B762,AAL,158
284,2007-05-13,SFO,1530,JFK,2355,B762,AAL,158
285,2007-05-14,SFO,1530,JFK,2355,B762,AAL,158
286,2007-05-15,SFO,1530,JFK,2355,B762,AAL,158
287,2007-05-16,SFO,1530,JFK,2355,B762,AAL,158
288,2007-05-17,SFO,1530,JFK,2355,B762,AAL,158
289,2007-05-18,SFO,1530,JFK,2355,B762,AAL,158
290,2007-05-20,SFO,1530,JFK,2355,B762,AAL,158
291,2007-05-21,SFO,1530,JFK,2355,B762,AAL,158
292,2007-05-22,SFO,1530,JFK,2355,B762,AAL,158
293,2007-05-23,SFO,1530,JFK,2355,B762,AAL,158
294,2007-05-24,SFO,1530,JFK,2355,B762,AAL,158
295,2007-05-25,SFO,1530,JFK,2355,B762,AAL,158
296,2007-05-31,SFO,1530,JFK,2355,B762,AAL,158
297,2007-05-04,JFK,1905,LAX,2228,B762,AAL,158
298,2007-05-11,JFK,1905,LAX,2228,B762,AAL,158
299,2007-05-18,JFK,1905,LAX,2228,B762,AAL,158
300,2007-05-25,JFK,1905,LAX,2228,B762,AAL,158
301,2007-05-10,JFK,1905,LAX,2228,B762,AAL,158
302,2007-05-17,JFK,1905,LAX,2228,B762,AAL,158
303,2007-05-24,JFK,1905,LAX,2228,B762,AAL,158
304,2007-05-31,JFK,1905,LAX,2228,B762,AAL,158
305,2007-05-09,JFK,1905,LAX,2228,B762,AAL,158
306,2007-05-16,JFK,1905,LAX,2228,B762,AAL,158
307,2007-05-23,JFK,1905,LAX,2228,B762,AAL,158
308,2007-05-30,JFK,1905,LAX,2228,B762,AAL,158
309,2007-05-02,JFK,1905,LAX,2228,B762,AAL,158
310,2007-05-03,JFK,1905,LAX,2228,B762,AAL,158
311,2007-05-01,JFK,1905,LAX,2228,B762,AAL,158
312,2007-05-08,JFK,1905,LAX,2228,B762,AAL,158
313,2007-05-15,JFK,1905,LAX,2228,B762,AAL,158
314,2007-05-22,JFK,1905,LAX,2228,B762,AAL,158
315,2007-05-29,JFK,1905,LAX,2228,B762,AAL,158
316,2007-05-14,JFK,1905,LAX,2228,B762,AAL,158
317,2007-05-21,JFK,1905,LAX,2228,B762,AAL,158
318,2007-05-12,JFK,1905,LAX,2228,B762,AAL,158
319,2007-05-13,JFK,1905,LAX,2228,B762,AAL,158
320,2007-05-19,JFK,1905,LAX,2228,B762,AAL,158
321,2007-05-20,JFK,1905,LAX,2228,B762,AAL,158
322,2007-05-05,JFK,1905,LAX,2228,B762,AAL,158
323,2007-05-06,JFK,1905,LAX,2228,B762,AAL,158
324,2007-05-07,JFK,1905,LAX,2228,B762,AAL,158
325,2007-05-26,JFK,1905,LAX,2228,B762,AAL,158
326,2007-05-27,JFK,1905,LAX,2228,B762,AAL,158
327,2007-05-28,JFK,1905,LAX,2228,B762,AAL,158
328,2007-05-04,SFO,805,JFK,1635,B763,AAL,212
329,2007-05-02,SFO,805,JFK,1635,B763,AAL,212
330,2007-05-03,SFO,805,JFK,1635,B763,AAL,212
331,2007-05-09,SFO,805,JFK,1635,B763,AAL,212
332,2007-05-10,SFO,805,JFK,1635,B763,AAL,212
333,2007-05-01,SFO,805,JFK,1635,B763,AAL,212
334,2007-05-29,SFO,805,JFK,1635,B763,AAL,212
335,2007-05-08,SFO,805,JFK,1635,B763,AAL,212
336,2007-05-11,SFO,805,JFK,1635,B763,AAL,212
337,2007-05-15,SFO,805,JFK,1635,B763,AAL,212
338,2007-05-16,SFO,805,JFK,1635,B763,AAL,212
339,2007-05-17,SFO,805,JFK,1635,B763,AAL,212
340,2007-05-07,SFO,805,JFK,1635,B763,AAL,212
341,2007-05-14,SFO,805,JFK,1635,B763,AAL,212
342,2007-05-21,SFO,805,JFK,1635,B763,AAL,212
343,2007-05-28,SFO,805,JFK,1635,B763,AAL,212
344,2007-05-05,SFO,805,JFK,1635,B763,AAL,212
345,2007-05-06,SFO,805,JFK,1635,B763,AAL,212
346,2007-05-12,SFO,805,JFK,1635,B763,AAL,212
347,2007-05-13,SFO,805,JFK,1635,B763,AAL,212
348,2007-05-18,SFO,805,JFK,1635,B763,AAL,212
349,2007-05-19,SFO,805,JFK,1635,B763,AAL,212
350,2007-05-20,SFO,805,JFK,1635,B763,AAL,212
351,2007-05-22,SFO,805,JFK,1635,B763,AAL,212
352,2007-05-23,SFO,805,JFK,1635,B763,AAL,212
353,2007-05-24,SFO,805,JFK,1635,B763,AAL,212
354,2007-05-25,SFO,805,JFK,1635,B763,AAL,212
355,2007-05-26,SFO,805,JFK,1635,B763,AAL,212
356,2007-05-27,SFO,805,JFK,1635,B763,AAL,212
357,2007-05-30,SFO,805,JFK,1635,B763,AAL,212
358,2007-05-31,SFO,805,JFK,1635,B763,AAL,212
359,2007-05-01,LAX,2345,JFK,805,B762,AAL,158
360,2007-05-02,LAX,2345,JFK,805,B762,AAL,158
361,2007-05-03,LAX,2345,JFK,805,B762,AAL,158
362,2007-05-04,LAX,2345,JFK,805,B762,AAL,158
363,2007-05-05,LAX,2345,JFK,805,B762,AAL,158
364,2007-05-06,LAX,2345,JFK,805,B762,AAL,158
365,2007-05-07,LAX,2345,JFK,805,B762,AAL,158
366,2007-05-08,LAX,2345,JFK,805,B762,AAL,158
367,2007-05-09,LAX,2345,JFK,805,B762,AAL,158
368,2007-05-10,LAX,2345,JFK,805,B762,AAL,158
369,2007-05-11,LAX,2345,JFK,805,B762,AAL,158
370,2007-05-12,LAX,2345,JFK,805,B762,AAL,158
371,2007-05-13,LAX,2345,JFK,805,B762,AAL,158
372,2007-05-14,LAX,2345,JFK,805,B762,AAL,158
373,2007-05-15,LAX,2345,JFK,805,B762,AAL,158
374,2007-05-16,LAX,2345,JFK,805,B762,AAL,158
375,2007-05-17,LAX,2345,JFK,805,B762,AAL,158
376,2007-05-18,LAX,2345,JFK,805,B762,AAL,158
377,2007-05-19,LAX,2345,JFK,805,B762,AAL,158
378,2007-05-20,LAX,2345,JFK,805,B762,AAL,158
379,2007-05-21,LAX,2345,JFK,805,B762,AAL,158
380,2007-05-22,LAX,2345,JFK,805,B762,AAL,158
381,2007-05-23,LAX,2345,JFK,805,B762,AAL,158
382,2007-05-24,LAX,2345,JFK,805,B762,AAL,158
383,2007-05-25,LAX,2345,JFK,805,B762,AAL,158
384,2007-05-26,LAX,2345,JFK,805,B762,AAL,158
385,2007-05-27,LAX,2345,JFK,805,B762,AAL,158
386,2007-05-28,LAX,2345,JFK,805,B762,AAL,158
387,2007-05-29,LAX,2345,JFK,805,B762,AAL,158
388,2007-05-30,LAX,2345,JFK,805,B762,AAL,158
389,2007-05-31,LAX,2345,JFK,805,B762,AAL,158
390,2007-05-01,LAX,1315,JFK,2145,B762,AAL,158
391,2007-05-02,LAX,1315,JFK,2145,B762,AAL,158
392,2007-05-03,LAX,1315,JFK,2145,B762,AAL,158
393,2007-05-04,LAX,1315,JFK,2145,B762,AAL,158
394,2007-05-05,LAX,1315,JFK,2145,B762,AAL,158
395,2007-05-06,LAX,1315,JFK,2145,B762,AAL,158
396,2007-05-07,LAX,1315,JFK,2145,B762,AAL,158
397,2007-05-08,LAX,1315,JFK,2145,B762,AAL,158
398,2007-05-09,LAX,1315,JFK,2145,B762,AAL,158
399,2007-05-10,LAX,1315,JFK,2145,B762,AAL,158
400,2007-05-11,LAX,1315,JFK,2145,B762,AAL,158
401,2007-05-12,LAX,1315,JFK,2145,B762,AAL,158
402,2007-05-13,LAX,1315,JFK,2145,B762,AAL,158
403,2007-05-14,LAX,1315,JFK,2145,B762,AAL,158
404,2007-05-15,LAX,1315,JFK,2145,B762,AAL,158
405,2007-05-16,LAX,1315,JFK,2145,B762,AAL,158
406,2007-05-17,LAX,1315,JFK,2145,B762,AAL,158
407,2007-05-18,LAX,1315,JFK,2145,B762,AAL,158
408,2007-05-19,LAX,1315,JFK,2145,B762,AAL,158
409,2007-05-20,LAX,1315,JFK,2145,B762,AAL,158
410,2007-05-21,LAX,1315,JFK,2145,B762,AAL,158
411,2007-05-22,LAX,1315,JFK,2145,B762,AAL,158
412,2007-05-23,LAX,1315,JFK,2145,B762,AAL,158
413,2007-05-24,LAX,1315,JFK,2145,B762,AAL,158
414,2007-05-25,LAX,1315,JFK,2145,B762,AAL,158
415,2007-05-26,LAX,1315,JFK,2145,B762,AAL,158
416,2007-05-27,LAX,1315,JFK,2145,B762,AAL,158
417,2007-05-28,LAX,1315,JFK,2145,B762,AAL,158
418,2007-05-29,LAX,1315,JFK,2145,B762,AAL,158
419,2007-05-30,LAX,1315,JFK,2145,B762,AAL,158
420,2007-05-31,LAX,1315,JFK,2145,B762,AAL,158
421,2007-05-26,JFK,745,LAX,1050,B762,AAL,158
422,2007-05-29,JFK,745,LAX,1050,B762,AAL,158
423,2007-05-30,JFK,745,LAX,1050,B762,AAL,158
424,2007-05-01,JFK,745,LAX,1050,B762,AAL,158
425,2007-05-02,JFK,745,LAX,1050,B762,AAL,158
426,2007-05-03,JFK,745,LAX,1050,B762,AAL,158
427,2007-05-04,JFK,745,LAX,1050,B762,AAL,158
428,2007-05-05,JFK,745,LAX,1050,B762,AAL,158
429,2007-05-06,JFK,745,LAX,1050,B762,AAL,158
430,2007-05-07,JFK,745,LAX,1050,B762,AAL,158
431,2007-05-08,JFK,745,LAX,1050,B762,AAL,158
432,2007-05-09,JFK,745,LAX,1050,B762,AAL,158
433,2007-05-10,JFK,745,LAX,1050,B762,AAL,158
434,2007-05-11,JFK,745,LAX,1050,B762,AAL,158
435,2007-05-12,JFK,745,LAX,1050,B762,AAL,158
436,2007-05-13,JFK,745,LAX,1050,B762,AAL,158
437,2007-05-14,JFK,745,LAX,1050,B762,AAL,158
438,2007-05-15,JFK,745,LAX,1050,B762,AAL,158
439,2007-05-16,JFK,745,LAX,1050,B762,AAL,158
